"anio","jurisdiccion_de_residencia_id","jurisdicion_residencia_nombre","cie10_causa_id","cie10_clasificacion","sexo_id","Sexo","muerte_materna_id","muerte_materna_clasificacion","grupo_edad","cantidad" 
2009,94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur","Q91","Síndrome de Edwards y síndrome  de Patau",1,"masculino","",NA,"01.De a 0  a 14 anios",1
2019,6,"Buenos Aires","Q91","Síndrome de Edwards y síndrome  de Patau",2,"femenino",NA,NA,"01.De a 0  a 14 anios",3
2013,82,"Santa Fe","Q91","Síndrome de Edwards y síndrome  de Patau",2,"femenino","",NA,"01.De a 0  a 14 anios",3
2018,6,"Buenos Aires","G12","Atrofia muscular espinal y síndromes afines",1,"masculino",NA,NA,"01.De a 0  a 14 anios",1
2011,66,"Salta","Q91","Síndrome de Edwards y síndrome  de Patau",2,"femenino","",NA,"01.De a 0  a 14 anios",4
2005,6,"Buenos Aires","X91","Agresión por ahorcamiento, estrangulamiento y sofocación",2,"femenino"," ",NA,"01.De a 0  a 14 anios",1
2020,22,"Chaco","Q23","Malformaciones congénitas de las válvulas aórtica y mitral",2,"femenino",NA,NA,"01.De a 0  a 14 anios",1
2015,14,"Córdoba","Q91","Síndrome de Edwards y síndrome  de Patau",1,"masculino",NA,NA,"01.De a 0  a 14 anios",1
2015,14,"Córdoba","Q91","Síndrome de Edwards y síndrome  de Patau",1,"masculino",NA,NA,"01.De a 0  a 14 anios",3
2019,74,"San Luis","P22","Dificultad respiratoria del recién nacido",2,"femenino",NA,NA,"01.De a 0  a 14 anios",3
2012,6,"Buenos Aires","C72","Tumor maligno de la médula espinal, de los nervios craneales y de otras partes del sistema nervioso central",2,"femenino","",NA,"01.De a 0  a 14 anios",1
2007,18,"Corrientes","J69","Neumonitis debida a sólidos y líquidos",1,"masculino","",NA,"01.De a 0  a 14 anios",6
2012,30,"Entre Ríos","Q87","Otros síndromes de malformaciones congénitas especificados que afectan múltiples sistemas",1,"masculino","",NA,"01.De a 0  a 14 anios",1
2017,50,"Mendoza","Q91","Síndrome de Edwards y síndrome  de Patau",1,"masculino",NA,NA,"01.De a 0  a 14 anios",2
2017,50,"Mendoza","Q60","Agenesia renal y otras malformaciones hipoplásicas del riñón",1,"masculino",NA,NA,"01.De a 0  a 14 anios",1
2017,22,"Chaco","J98","Otros trastornos respiratorios",2,"femenino",NA,NA,"01.De a 0  a 14 anios",1
2015,38,"Jujuy","W84","Obstrucción no especificada de la respiración",1,"masculino",NA,NA,"01.De a 0  a 14 anios",1
2017,78,"Santa Cruz","Q91","Síndrome de Edwards y síndrome  de Patau",2,"femenino",NA,NA,"01.De a 0  a 14 anios",1
2014,50,"Mendoza","Q87","Otros síndromes de malformaciones congénitas especificados que afectan múltiples sistemas",1,"masculino","",NA,"01.De a 0  a 14 anios",1
2007,70,"San Juan","Q91","Síndrome de Edwards y síndrome  de Patau",1,"masculino","",NA,"01.De a 0  a 14 anios",1
2005,42,"La Pampa","Q91","Síndrome de Edwards y síndrome  de Patau",2,"femenino"," ",NA,"01.De a 0  a 14 anios",1
2014,6,"Buenos Aires","Y34","Evento no especificado, de intención no determinada",2,"femenino","",NA,"01.De a 0  a 14 anios",4
2016,14,"Córdoba","Q91","Síndrome de Edwards y síndrome  de Patau",2,"femenino",NA,NA,"01.De a 0  a 14 anios",1
2006,82,"Santa Fe","Q91","Síndrome de Edwards y síndrome  de Patau",1,"masculino","",NA,"01.De a 0  a 14 anios",1
2012,30,"Entre Ríos","P22","Dificultad respiratoria del recién nacido",2,"femenino","",NA,"01.De a 0  a 14 anios",9
2014,82,"Santa Fe","J18","Neumonía, organismo no especificado",1,"masculino","",NA,"01.De a 0  a 14 anios",1
2007,14,"Córdoba","Q91","Síndrome de Edwards y síndrome  de Patau",2,"femenino","",NA,"01.De a 0  a 14 anios",1
2007,14,"Córdoba","Q23","Malformaciones congénitas de las válvulas aórtica y mitral",1,"masculino","",NA,"01.De a 0  a 14 anios",1
2006,82,"Santa Fe","Q25","Malformaciones congénitas de las grandes arterias",1,"masculino","",NA,"01.De a 0  a 14 anios",1
2011,38,"Jujuy","A09","Otras gastroenteritis y colitis de origen infeccioso y no especificado",2,"femenino","",NA,"01.De a 0  a 14 anios",1
2017,86,"Santiago del Estero","P91","Otras alteraciones cerebrales del recién nacido",2,"femenino",NA,NA,"01.De a 0  a 14 anios",3
2015,50,"Mendoza","Q91","Síndrome de Edwards y síndrome  de Patau",2,"femenino",NA,NA,"01.De a 0  a 14 anios",2
2009,82,"Santa Fe","P91","Otras alteraciones cerebrales del recién nacido",1,"masculino","",NA,"01.De a 0  a 14 anios",1
2019,50,"Mendoza","Q91","Síndrome de Edwards y síndrome  de Patau",2,"femenino",NA,NA,"01.De a 0  a 14 anios",1
2021,26,"Chubut","Q91","Síndrome de Edwards y síndrome  de Patau",1,"masculino",NA,NA,"01.De a 0  a 14 anios",1
2007,2,"Ciudad Autónoma de Buenos Aires","Q91","Síndrome de Edwards y síndrome  de Patau",2,"femenino","",NA,"01.De a 0  a 14 anios",1
2012,82,"Santa Fe","P91","Otras alteraciones cerebrales del recién nacido",1,"masculino","",NA,"01.De a 0  a 14 anios",1
2017,54,"Misiones","P91","Otras alteraciones cerebrales del recién nacido",1,"masculino",NA,NA,"01.De a 0  a 14 anios",1
2015,30,"Entre Ríos","P22","Dificultad respiratoria del recién nacido",2,"femenino",NA,NA,"01.De a 0  a 14 anios",2
2007,38,"Jujuy","Q87","Otros síndromes de malformaciones congénitas especificados que afectan múltiples sistemas",2,"femenino","",NA,"01.De a 0  a 14 anios",1
2010,14,"Córdoba","Q91","Síndrome de Edwards y síndrome  de Patau",2,"femenino","",NA,"01.De a 0  a 14 anios",2
2013,2,"Ciudad Autónoma de Buenos Aires","Q91","Síndrome de Edwards y síndrome  de Patau",2,"femenino","",NA,"01.De a 0  a 14 anios",4
2005,14,"Córdoba","Q91","Síndrome de Edwards y síndrome  de Patau",2,"femenino"," ",NA,"01.De a 0  a 14 anios",6
2020,18,"Corrientes","Q91","Síndrome de Edwards y síndrome  de Patau",2,"femenino",NA,NA,"01.De a 0  a 14 anios",1
2012,66,"Salta","Q60","Agenesia renal y otras malformaciones hipoplásicas del riñón",1,"masculino","",NA,"01.De a 0  a 14 anios",1
2013,22,"Chaco","J69","Neumonitis debida a sólidos y líquidos",2,"femenino","",NA,"01.De a 0  a 14 anios",1
2016,38,"Jujuy","Q79","Malformaciones congénitas del sistema osteomuscular, no clasificadas en otra parte",1,"masculino",NA,NA,"01.De a 0  a 14 anios",1
2017,6,"Buenos Aires","K63","Otras enfermedades de los intestinos",2,"femenino",NA,NA,"01.De a 0  a 14 anios",1
2017,6,"Buenos Aires","I47","Taquicardia paroxística",1,"masculino",NA,NA,"01.De a 0  a 14 anios",1
2005,26,"Chubut","Q91","Síndrome de Edwards y síndrome  de Patau",1,"masculino"," ",NA,"01.De a 0  a 14 anios",1
2021,66,"Salta","Q91","Síndrome de Edwards y síndrome  de Patau",2,"femenino",NA,NA,"01.De a 0  a 14 anios",1
2016,26,"Chubut","J22","Infección aguda no especificada de las vías respiratorias inferiores",1,"masculino",NA,NA,"01.De a 0  a 14 anios",1
2018,58,"Neuquén","N12","Nefritis tubulointersticial, no especificada como aguda o crónica",2,"femenino",NA,NA,"01.De a 0  a 14 anios",1
2005,6,"Buenos Aires","X91","Agresión por ahorcamiento, estrangulamiento y sofocación",1,"masculino"," ",NA,"01.De a 0  a 14 anios",1
2008,6,"Buenos Aires","P07","Trastornos relacionados con duración corta de la gestación y con bajo peso al nacer, no clasificados en otra parte",2,"femenino","",NA,"01.De a 0  a 14 anios",27
2011,54,"Misiones","P22","Dificultad respiratoria del recién nacido",1,"masculino","",NA,"01.De a 0  a 14 anios",39
2017,14,"Córdoba","Q91","Síndrome de Edwards y síndrome  de Patau",2,"femenino",NA,NA,"01.De a 0  a 14 anios",1
2017,62,"Río Negro","Q91","Síndrome de Edwards y síndrome  de Patau",2,"femenino",NA,NA,"01.De a 0  a 14 anios",1
2012,78,"Santa Cruz","Q91","Síndrome de Edwards y síndrome  de Patau",2,"femenino","",NA,"01.De a 0  a 14 anios",1
2005,86,"Santiago del Estero","P22","Dificultad respiratoria del recién nacido",1,"masculino"," ",NA,"01.De a 0  a 14 anios",3
2011,6,"Buenos Aires","X91","Agresión por ahorcamiento, estrangulamiento y sofocación",2,"femenino","",NA,"01.De a 0  a 14 anios",1
2007,6,"Buenos Aires","P91","Otras alteraciones cerebrales del recién nacido",1,"masculino","",NA,"01.De a 0  a 14 anios",1
2020,74,"San Luis","P22","Dificultad respiratoria del recién nacido",1,"masculino",NA,NA,"01.De a 0  a 14 anios",7
2013,14,"Córdoba","Q25","Malformaciones congénitas de las grandes arterias",2,"femenino","",NA,"01.De a 0  a 14 anios",1
2006,18,"Corrientes","P22","Dificultad respiratoria del recién nacido",2,"femenino","",NA,"01.De a 0  a 14 anios",2
2011,90,"Tucumán","Q91","Síndrome de Edwards y síndrome  de Patau",1,"masculino","",NA,"01.De a 0  a 14 anios",1
2015,26,"Chubut","Q91","Síndrome de Edwards y síndrome  de Patau",1,"masculino",NA,NA,"01.De a 0  a 14 anios",1
2008,86,"Santiago del Estero","P22","Dificultad respiratoria del recién nacido",1,"masculino","",NA,"01.De a 0  a 14 anios",7
2013,62,"Río Negro","Q91","Síndrome de Edwards y síndrome  de Patau",1,"masculino","",NA,"01.De a 0  a 14 anios",1
2008,90,"Tucumán","Q25","Malformaciones congénitas de las grandes arterias",1,"masculino","",NA,"01.De a 0  a 14 anios",1
2017,14,"Córdoba","Q91","Síndrome de Edwards y síndrome  de Patau",2,"femenino",NA,NA,"01.De a 0  a 14 anios",3
2008,82,"Santa Fe","P91","Otras alteraciones cerebrales del recién nacido",1,"masculino","",NA,"01.De a 0  a 14 anios",3
2015,6,"Buenos Aires","P22","Dificultad respiratoria del recién nacido",1,"masculino",NA,NA,"01.De a 0  a 14 anios",118
2015,82,"Santa Fe","Q91","Síndrome de Edwards y síndrome  de Patau",1,"masculino",NA,NA,"01.De a 0  a 14 anios",1
2006,22,"Chaco","W78","Inhalación de contenidos gástricos",1,"masculino","",NA,"01.De a 0  a 14 anios",2
2013,14,"Córdoba","Q25","Malformaciones congénitas de las grandes arterias",2,"femenino","",NA,"01.De a 0  a 14 anios",2
2011,6,"Buenos Aires","Q87","Otros síndromes de malformaciones congénitas especificados que afectan múltiples sistemas",1,"masculino","",NA,"01.De a 0  a 14 anios",1
2016,82,"Santa Fe","Q91","Síndrome de Edwards y síndrome  de Patau",1,"masculino",NA,NA,"01.De a 0  a 14 anios",5
2009,66,"Salta","Q91","Síndrome de Edwards y síndrome  de Patau",1,"masculino","",NA,"01.De a 0  a 14 anios",1
2013,99,"Sin Información","Q25","Malformaciones congénitas de las grandes arterias",2,"femenino","",NA,"01.De a 0  a 14 anios",1
2015,94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur","Q91","Síndrome de Edwards y síndrome  de Patau",1,"masculino",NA,NA,"01.De a 0  a 14 anios",1
2007,22,"Chaco","Q91","Síndrome de Edwards y síndrome  de Patau",1,"masculino","",NA,"01.De a 0  a 14 anios",1
2015,14,"Córdoba","Q23","Malformaciones congénitas de las válvulas aórtica y mitral",1,"masculino",NA,NA,"01.De a 0  a 14 anios",3
2013,2,"Ciudad Autónoma de Buenos Aires","Q91","Síndrome de Edwards y síndrome  de Patau",1,"masculino","",NA,"01.De a 0  a 14 anios",1
2014,54,"Misiones","Q91","Síndrome de Edwards y síndrome  de Patau",1,"masculino","",NA,"01.De a 0  a 14 anios",1
2015,42,"La Pampa","Q91","Síndrome de Edwards y síndrome  de Patau",2,"femenino",NA,NA,"01.De a 0  a 14 anios",1
2012,26,"Chubut","Q91","Síndrome de Edwards y síndrome  de Patau",1,"masculino","",NA,"01.De a 0  a 14 anios",1
2007,30,"Entre Ríos","Q91","Síndrome de Edwards y síndrome  de Patau",2,"femenino","",NA,"01.De a 0  a 14 anios",1
2021,86,"Santiago del Estero","Q91","Síndrome de Edwards y síndrome  de Patau",2,"femenino",NA,NA,"01.De a 0  a 14 anios",1
2009,90,"Tucumán","Q87","Otros síndromes de malformaciones congénitas especificados que afectan múltiples sistemas",2,"femenino","",NA,"01.De a 0  a 14 anios",1
2012,99,"Sin Información","P22","Dificultad respiratoria del recién nacido",2,"femenino","",NA,"01.De a 0  a 14 anios",1
2016,6,"Buenos Aires","Q91","Síndrome de Edwards y síndrome  de Patau",1,"masculino",NA,NA,"01.De a 0  a 14 anios",4
2017,42,"La Pampa","Q87","Otros síndromes de malformaciones congénitas especificados que afectan múltiples sistemas",2,"femenino",NA,NA,"01.De a 0  a 14 anios",1
2010,82,"Santa Fe","P91","Otras alteraciones cerebrales del recién nacido",1,"masculino","",NA,"01.De a 0  a 14 anios",1
2008,66,"Salta","J15","Neumonía bacteriana, no clasificada en otra parte",1,"masculino","",NA,"01.De a 0  a 14 anios",2
2020,82,"Santa Fe","Q91","Síndrome de Edwards y síndrome  de Patau",1,"masculino",NA,NA,"01.De a 0  a 14 anios",2
2018,2,"Ciudad Autónoma de Buenos Aires","Q91","Síndrome de Edwards y síndrome  de Patau",2,"femenino",NA,NA,"01.De a 0  a 14 anios",1
2012,50,"Mendoza","Q91","Síndrome de Edwards y síndrome  de Patau",2,"femenino","",NA,"01.De a 0  a 14 anios",1
2009,14,"Córdoba","Q91","Síndrome de Edwards y síndrome  de Patau",1,"masculino","",NA,"01.De a 0  a 14 anios",3
2013,58,"Neuquén","P91","Otras alteraciones cerebrales del recién nacido",2,"femenino","",NA,"01.De a 0  a 14 anios",1
2016,82,"Santa Fe","Q91","Síndrome de Edwards y síndrome  de Patau",1,"masculino",NA,NA,"01.De a 0  a 14 anios",2
2016,30,"Entre Ríos","P22","Dificultad respiratoria del recién nacido",2,"femenino",NA,NA,"01.De a 0  a 14 anios",10
2019,74,"San Luis","Q60","Agenesia renal y otras malformaciones hipoplásicas del riñón",1,"masculino",NA,NA,"01.De a 0  a 14 anios",1
2018,14,"Córdoba","Q91","Síndrome de Edwards y síndrome  de Patau",2,"femenino",NA,NA,"01.De a 0  a 14 anios",1
2006,14,"Córdoba","K72","Insuficiencia hepática, no clasificada en otra parte",2,"femenino","",NA,"01.De a 0  a 14 anios",1
2018,22,"Chaco","Q91","Síndrome de Edwards y síndrome  de Patau",2,"femenino",NA,NA,"01.De a 0  a 14 anios",1
2010,6,"Buenos Aires","I61","Hemorragia intraencefálica",2,"femenino","",NA,"01.De a 0  a 14 anios",2
2010,6,"Buenos Aires","Q91","Síndrome de Edwards y síndrome  de Patau",1,"masculino","",NA,"01.De a 0  a 14 anios",7
2016,14,"Córdoba","P22","Dificultad respiratoria del recién nacido",1,"masculino",NA,NA,"01.De a 0  a 14 anios",26
2014,78,"Santa Cruz","G12","Atrofia muscular espinal y síndromes afines",1,"masculino","",NA,"01.De a 0  a 14 anios",1
2018,14,"Córdoba","Q60","Agenesia renal y otras malformaciones hipoplásicas del riñón",1,"masculino",NA,NA,"01.De a 0  a 14 anios",1
2015,10,"Catamarca","Q25","Malformaciones congénitas de las grandes arterias",2,"femenino",NA,NA,"01.De a 0  a 14 anios",1
2021,14,"Córdoba","P91","Otras alteraciones cerebrales del recién nacido",1,"masculino",NA,NA,"01.De a 0  a 14 anios",2
2015,6,"Buenos Aires","P22","Dificultad respiratoria del recién nacido",2,"femenino",NA,NA,"01.De a 0  a 14 anios",93
2018,62,"Río Negro","Q91","Síndrome de Edwards y síndrome  de Patau",1,"masculino",NA,NA,"01.De a 0  a 14 anios",1
2011,6,"Buenos Aires","Q91","Síndrome de Edwards y síndrome  de Patau",2,"femenino","",NA,"01.De a 0  a 14 anios",1
2017,66,"Salta","Q91","Síndrome de Edwards y síndrome  de Patau",2,"femenino",NA,NA,"01.De a 0  a 14 anios",1
2007,50,"Mendoza","P22","Dificultad respiratoria del recién nacido",2,"femenino","",NA,"01.De a 0  a 14 anios",13
2021,6,"Buenos Aires","Q91","Síndrome de Edwards y síndrome  de Patau",2,"femenino",NA,NA,"01.De a 0  a 14 anios",2
2014,38,"Jujuy","P22","Dificultad respiratoria del recién nacido",2,"femenino","",NA,"01.De a 0  a 14 anios",4
2020,86,"Santiago del Estero","Q91","Síndrome de Edwards y síndrome  de Patau",1,"masculino",NA,NA,"01.De a 0  a 14 anios",1
2016,78,"Santa Cruz","Q60","Agenesia renal y otras malformaciones hipoplásicas del riñón",1,"masculino",NA,NA,"01.De a 0  a 14 anios",1
2013,6,"Buenos Aires","Q25","Malformaciones congénitas de las grandes arterias",1,"masculino","",NA,"01.De a 0  a 14 anios",4
2019,90,"Tucumán","Q91","Síndrome de Edwards y síndrome  de Patau",1,"masculino",NA,NA,"01.De a 0  a 14 anios",1
2012,90,"Tucumán","Q91","Síndrome de Edwards y síndrome  de Patau",2,"femenino","",NA,"01.De a 0  a 14 anios",1
2012,54,"Misiones","Q91","Síndrome de Edwards y síndrome  de Patau",1,"masculino","",NA,"01.De a 0  a 14 anios",1
2014,6,"Buenos Aires","Q91","Síndrome de Edwards y síndrome  de Patau",1,"masculino","",NA,"01.De a 0  a 14 anios",3
2017,2,"Ciudad Autónoma de Buenos Aires","P07","Trastornos relacionados con duración corta de la gestación y con bajo peso al nacer, no clasificados en otra parte",2,"femenino",NA,NA,"01.De a 0  a 14 anios",5
2007,2,"Ciudad Autónoma de Buenos Aires","P07","Trastornos relacionados con duración corta de la gestación y con bajo peso al nacer, no clasificados en otra parte",2,"femenino","",NA,"01.De a 0  a 14 anios",6
2018,74,"San Luis","Q25","Malformaciones congénitas de las grandes arterias",2,"femenino",NA,NA,"01.De a 0  a 14 anios",1
2006,66,"Salta","Q91","Síndrome de Edwards y síndrome  de Patau",1,"masculino","",NA,"01.De a 0  a 14 anios",2
2021,38,"Jujuy","Q91","Síndrome de Edwards y síndrome  de Patau",2,"femenino",NA,NA,"01.De a 0  a 14 anios",1
2020,14,"Córdoba","Y34","Evento no especificado, de intención no determinada",2,"femenino",NA,NA,"01.De a 0  a 14 anios",1
2005,54,"Misiones","P22","Dificultad respiratoria del recién nacido",2,"femenino"," ",NA,"01.De a 0  a 14 anios",19
2009,22,"Chaco","Q91","Síndrome de Edwards y síndrome  de Patau",2,"femenino","",NA,"01.De a 0  a 14 anios",1
2010,22,"Chaco","Q91","Síndrome de Edwards y síndrome  de Patau",2,"femenino","",NA,"01.De a 0  a 14 anios",1
2011,62,"Río Negro","R98","Muerte sin asistencia",1,"masculino","",NA,"01.De a 0  a 14 anios",3
2015,50,"Mendoza","Q91","Síndrome de Edwards y síndrome  de Patau",2,"femenino",NA,NA,"01.De a 0  a 14 anios",1
2009,82,"Santa Fe","Q91","Síndrome de Edwards y síndrome  de Patau",2,"femenino","",NA,"01.De a 0  a 14 anios",2
2021,6,"Buenos Aires","Q91","Síndrome de Edwards y síndrome  de Patau",1,"masculino",NA,NA,"01.De a 0  a 14 anios",1
2008,94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur","Q91","Síndrome de Edwards y síndrome  de Patau",1,"masculino","",NA,"01.De a 0  a 14 anios",1
2018,74,"San Luis","Q91","Síndrome de Edwards y síndrome  de Patau",1,"masculino",NA,NA,"01.De a 0  a 14 anios",1
2009,82,"Santa Fe","Q91","Síndrome de Edwards y síndrome  de Patau",1,"masculino","",NA,"01.De a 0  a 14 anios",1
2014,22,"Chaco","Q23","Malformaciones congénitas de las válvulas aórtica y mitral",1,"masculino","",NA,"01.De a 0  a 14 anios",1
2011,90,"Tucumán","Q91","Síndrome de Edwards y síndrome  de Patau",1,"masculino","",NA,"01.De a 0  a 14 anios",1
2006,74,"San Luis","Q91","Síndrome de Edwards y síndrome  de Patau",2,"femenino","",NA,"01.De a 0  a 14 anios",1
2012,74,"San Luis","P22","Dificultad respiratoria del recién nacido",9,"desconocido","",NA,"01.De a 0  a 14 anios",17
2018,22,"Chaco","V23","Motociclista lesionado por colisión con automóvil, camioneta o furgoneta",1,"masculino",NA,NA,"01.De a 0  a 14 anios",1
2011,82,"Santa Fe","Q91","Síndrome de Edwards y síndrome  de Patau",1,"masculino","",NA,"01.De a 0  a 14 anios",3
2017,82,"Santa Fe","Q91","Síndrome de Edwards y síndrome  de Patau",2,"femenino",NA,NA,"01.De a 0  a 14 anios",3
2011,62,"Río Negro","P07","Trastornos relacionados con duración corta de la gestación y con bajo peso al nacer, no clasificados en otra parte",2,"femenino","",NA,"01.De a 0  a 14 anios",2
